112,9.8,6.311306935,4.11552,90.6,0,0,0,0,0.125523005,0.125523005,0.018007225,0.005526748,24.06897467,24.06897467,26.00589029,49.55643607,60.91841958,60.91841958,31.45481133,50.37696986
113,9.7,6.231303122,3.60108,89.3,0,0,0,0,0.021885965,0.021885965,0.007745897,0,10.37561157,10.37561157,10.37561157,20.87024801,25.09106444,25.09106444,15.63048268,21.53364743
114,9.4,5.966261409,2.5722,89.2,0,0,0,0,1.67E-05,1.67E-05,9.82E-06,0,0.305543766,0.305543766,0.305543766,0.613468276,0.678022134,0.678022134,0.519106368,0.627283178
115,9.1,5.710179798,3.60108,90.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,9.1,5.747102315,4.62996,90.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,8.9,5.579908612,3.60108,90.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,8.6,3.612213921,2.5722,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,8.5,3.502420242,3.08664,90.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,7.6,2.574832089,3.60108,94.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,6.8,-9.44621331,3.60108,95.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,6.1,-12.51391793,3.08664,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,6.9,-11.59245032,5.1444,95.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,6.6,-12.20554002,4.62996,95.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,6,-13.33760095,3.60108,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,5.6,-9.834917873,3.60108,96.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,6.8,-2.546457558,4.62996,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,6.7,-11.03303476,3.60108,95.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,5.6,-15.10437785,3.08664,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,6.1,-5.638996882,3.60108,96.8,0,0,0.010970195,0.006455664,0.003331017,0.003331017,0,0,7.340233562,7.340233562,17.78952679,16.98807909,10.65711973,10.65711973,7.32713154,14.87324918
131,6.5,4.654004593,3.60108,96.9,0,0,0.142853094,0.096821961,0.084790353,0.084790353,0,0,28.0209709,28.0209709,62.74624546,65.20948255,48.04898764,48.04898764,28.0209709,57.53905257
132,6.7,4.857951612,3.08664,96.8,0,0,0.177704842,0.136573977,0.177834001,0.177834001,0,0,34.54387551,34.54387551,68.6871096,79.61726674,68.71394951,68.71394951,34.54387551,71.7028232
133,6.9,5.068273703,2.5722,97,0,0,0.131181878,0.114743239,0.221371661,0.221371661,0,0,34.84648609,34.84648609,59.75060906,78.63665633,78.09524908,78.09524908,34.84648609,72.93898068
134,6.9,5.081799118,2.5722,98.5,0,0,0.17071217,0.177997794,0.563582538,0.563582538,0,0,52.23701142,52.23701142,76.08340274,114.5644863,127.3194771,127.3194771,52.34564531,109.8342768
135,7,5.195903568,2.5722,97,0,0,0.01695744,0.03180884,0.248288157,0.248288157,0,0,33.78170128,33.78170128,41.84629275,71.70633695,85.69341077,85.69341077,38.19369904,71.03949603
136,7.3,3.717558408,2.5722,97.1,0,0,0,0,0.143622263,0.143622263,0.020541417,0.006635959,25.73949301,25.73949301,27.81762638,53.01382868,65.16025943,65.16025943,33.62897719,53.89241759
137,7.4,3.870744418,2.5722,97.1,0,0,0,0,0.014849968,0.014849968,0.005252164,0,8.546554879,8.546554879,8.546554879,17.19487793,20.67150693,20.67150693,12.8732229,17.74348074
138,7.3,3.803504202,3.60108,97.1,0,0,0,0,3.76E-05,3.76E-05,2.21E-05,0,0.458306819,0.458306819,0.458306819,0.920185549,1.017576848,1.017576848,0.778858472,0.941202807
139,6.2,2.680152989,5.65884,96.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,5.5,-1.689629382,3.08664,96.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,6.1,2.657436828,3.08664,96.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,6.4,3.009171741,1.54332,96.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,7.2,3.869969665,2.5722,95.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,7.9,4.550776391,3.60108,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,7.7,4.338082494,3.08664,91.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,7.6,4.186070445,4.11552,88.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,7.2,3.726946581,6.17328,88.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,6.9,3.391518024,4.11552,91.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,6.7,3.131616779,3.60108,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,6.3,2.679468124,4.11552,92.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,6.1,2.458384759,2.5722,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,6.1,2.412837791,2.05776,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,6.1,2.390619873,2.5722,96.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,6.3,2.574921997,2.5722,97,0,0,0.002977093,0.001755572,0.000896501,0.000896501,0,0,3.828615185,3.828615185,9.269252219,8.852986055,5.54249148,5.54249148,3.817762522,7.750680257
155,6.7,2.976382248,3.08664,96.9,0,0,0.043076009,0.029263927,0.02544645,0.02544645,0,0,15.40340426,15.40340426,34.47550358,35.83996843,26.35181762,26.35181762,15.40340426,31.63719111
156,7,3.300540807,3.08664,97,0,0,0.090613536,0.069835858,0.090358584,0.090358584,0,0,24.68041375,24.68041375,49.07086937,56.88726765,48.99666664,48.99666664,24.68041375,51.24316189
157,7,3.29831531,4.11552,97,0,0,0.055632396,0.048840928,0.093583926,0.093583926,0,0,22.70480297,22.70480297,38.92902824,51.24117741,50.78851373,50.78851373,22.70480297,47.54031213
158,7.1,3.381400357,4.62996,92.6,0,0,0.056141298,0.058869975,0.184681405,0.184681405,0,0,29.9928009,29.9928009,43.67048025,65.77537325,72.92584953,72.92584953,30.0440633,63.08873667
159,6.9,3.231366799,2.5722,95.5,0,0,0.002938547,0.005573439,0.04262688,0.04262688,0,0,14.03238759,14.03238759,17.38582371,29.79265119,35.52743175,35.52743175,15.8589957,29.52012414
160,6.8,3.120542484,5.1444,92.5,0,0,0,0,0.018104334,0.018104334,0.002582982,0.000877876,9.156593872,9.156593872,9.897829007,18.86565275,23.14840091,23.14840091,11.95551336,19.17705594
161,6.7,1.196165534,3.60108,93.9,0,0,0,0,0.003714118,0.003714118,0.001313098,0,4.275528642,4.275528642,4.275528642,8.603811849,10.34063758,10.34063758,6.438728253,8.879436338
